id,alias,name,image_url,is_closed,url,review_count,categories,rating,price,address,display_phone,latitude,longitude,distance
wk7FITVDAMCawBOD_dxqIQ,lupicia-singapore,Lupicia,https://s3-media3.fl.yelpcdn.com/bphoto/jggFv5SuWICMWFWwG97Hrw/o.jpg,False,https://www.yelp.com/biz/lupicia-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],4.0,$$,"1 Kim Seng Promenade, B1-12 Great World City, Singapore, Singapore",+65 6737 0334,1.29364827129685,103.83177708184,2971.3105875338347
PXYLHXZARpeQwfn8nEecoA,tianns-bakery-singapore,Tiann's Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/6KvXlOo6MsJwD_30avwzaw/o.jpg,False,https://www.yelp.com/biz/tianns-bakery-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,['bakeries'],4.0,$$,"71 Seng Poh Rd, #01-35, Singapore 160071, Singapore",+65 6222 1369,1.28456585000752,103.832478438069,3762.353899312589
kQSrE5D1wF3EPG9nYDTzqA,nunsaram-singapore,Nunsaram,https://s3-media1.fl.yelpcdn.com/bphoto/k4ZwvHmWEuT0mfcypyWaFg/o.jpg,False,https://www.yelp.com/biz/nunsaram-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,['cafes'],5.0,$$$$,"181 Orchard Rd, #05-51/52, Singapore 238896, Singapore",,1.3006242,103.8398658,1809.209198464307
0ct_f2qCQHrGl7YcqPwGRA,compound-coffee-co-singapore,Compound Coffee Co.,https://s3-media2.fl.yelpcdn.com/bphoto/vd3PtFdUWr2UXcZOSIPs7Q/o.jpg,False,https://www.yelp.com/biz/compound-coffee-co-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"['coffee', 'coffeeroasteries']",4.5,$$,"31 Kaki Bukit Rd 3, #01-02C Techlink, Singapore 417818, Singapore",+65 9126 7398,1.33569,103.90557,6730.370204099111
q8rgGsX0TJA-2TMHrrmVRQ,craftsmen-specialty-coffee-singapore-3,Craftsmen Specialty Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/EbOr0UJxLYMGRg_t_JPREQ/o.jpg,False,https://www.yelp.com/biz/craftsmen-specialty-coffee-singapore-3?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,8,['cafes'],3.5,$$,"173 Thomson Rd, Goldhill Plaza, Singapore 307623, Singapore",+65 9658 0769,1.31802585542318,103.843315243721,762.3881198298681
2qwJs3_dUMNd7wwYFs8Jaw,the-providore-singapore-4,The Providore,https://s3-media1.fl.yelpcdn.com/bphoto/Gg4Wu0Jye2qJ26x8L_5aEA/o.jpg,False,https://www.yelp.com/biz/the-providore-singapore-4?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,"['coffee', 'breakfast_brunch', 'cakeshop']",3.5,$$,"7 Raffles Pl, Singapore 048625, Singapore",+65 6533 1352,1.28335885730283,103.851482570171,3432.2546232323634
6eiOo7iBoijVlY7CfwlQCA,café-mosaic-singapore,Café Mosaic,https://s3-media1.fl.yelpcdn.com/bphoto/3EQfOrEOCMcNn2jT8_vgcQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-mosaic-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"['cafes', 'buffets']",4.0,$$,"76 Bras Basah Road, Level 1 Carlton Hotel Singapore, Singapore 189558, Singapore",+65 6311 8195,1.29592,103.8524704,2869.536535430512
Fmgb2Zpvhq70MeewCFpejg,beach-road-kitchen-singapore,Beach Road Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/zfjtfSIUd-Kyh2Za8jLnWA/o.jpg,False,https://www.yelp.com/biz/beach-road-kitchen-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,13,"['breakfast_brunch', 'chinese', 'buffets']",4.5,$$,"30 Beach Rd, Level 1, Singapore 189763, Singapore",+65 6818 1913,1.2947,103.85551,2274.441251451977
F8oFN1palxTJLJrZ_wEd5Q,one-man-coffee-singapore-2,One Man Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/H-rB6Gq9nwXYBTp2FeFDfw/o.jpg,False,https://www.yelp.com/biz/one-man-coffee-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,['coffee'],4.0,$$,"4 Fusionopolis Way, #01-15, Kinesis, Singapore 138635, Singapore",+65 8181 2479,1.29854484746349,103.788658158304,6922.946382986804
5sLwxsO1EbQD0jhF-Jfdwg,hanis-singapore-2,Hanis,https://s3-media3.fl.yelpcdn.com/bphoto/MfzmBFntpeqDIf5o1WEFXg/o.jpg,False,https://www.yelp.com/biz/hanis-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"['bakeries', 'cafes']",3.5,$,"8 Wilkie Rd, #01-22/23/24, Singapore 228095, Singapore",+65 6338 1903,1.30213,103.84922,1319.0570116262552
JoRphD1Vzf0bBvF5ovOPjA,betjeman-and-barton-singapore,Betjeman & Barton,https://s3-media3.fl.yelpcdn.com/bphoto/TMLQptizrkcnq5p4TFd21g/o.jpg,False,https://www.yelp.com/biz/betjeman-and-barton-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],5.0,$$,"252 North Bridge Road, B1-33 Raffles City Shopping Centre, Singapore 179103, Singapore",,1.29383,103.8533325,2278.793060384435
zEFdIjxja4JurywD4bRqZQ,lavender-food-hub-singapore,Lavender Food Hub,https://s3-media3.fl.yelpcdn.com/bphoto/mXUji234Fu1yDHVD8xa9Dw/o.jpg,False,https://www.yelp.com/biz/lavender-food-hub-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"['food_court', 'coffee']",4.5,$$,"27 Foch Road, #01-02, Hoa Nam Building Zhuge Liang, Singapore 209264, Singapore",,1.31225472342385,103.859719415325,1214.7073055044395
wtXF8yZ4DwBeB-YYNy4RkQ,knots-cafe-and-living-singapore,Knots Cafe & Living,https://s3-media2.fl.yelpcdn.com/bphoto/csHQWwhGm-IrFYrfmli5YQ/o.jpg,False,https://www.yelp.com/biz/knots-cafe-and-living-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,7,"['coffee', 'breakfast_brunch']",4.5,$,"160 Paya Lebar Rd, #01-07 Orion@PayaLebar, Singapore 409022, Singapore",+65 6817 0383,1.32930035162322,103.890026676743,4867.877983567298
1E1XKbSoyc8Fvb9iLy4I0A,pies-and-coffee-singapore-5,Pies & Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/wQCrh3y0MWEBYg7LaiSWtw/o.jpg,False,https://www.yelp.com/biz/pies-and-coffee-singapore-5?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,['coffee'],4.0,$$,"11 Unity St, #01-25 Robertson Walk, Singapore 237995, Singapore",+65 6733 9272,1.29228388353672,103.841376269909,2570.237734410508
aSrh7wVFSgNbELjs6KV_CA,meomi-cat-cafe-singapore,Meomi Cat Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/tk3sUvw1Iw1qNFjHGzixsw/o.jpg,False,https://www.yelp.com/biz/meomi-cat-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,12,"['coffee', 'cafes']",4.5,$$,"668 North Bridge Road, Singapore 188801, Singapore",+65 6296 0339,1.30151,103.8583069,1746.28145410432
VvRxgP-SImCcWMKgBos6ug,the-coffee-stop-singapore,The Coffee Stop,https://s3-media3.fl.yelpcdn.com/bphoto/kraZWT37IJ7eba_uMkG-7A/o.jpg,False,https://www.yelp.com/biz/the-coffee-stop-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,['coffee'],4.5,$,"585 N Bridge Road, Level 1, Singapore 188770, Singapore",,1.3011849,103.8576707,1734.5206073673364
dF8e88ZHNaapm57bayW8BQ,toast-box-singapore-8,Toast Box,https://s3-media1.fl.yelpcdn.com/bphoto/iBcIN3fsdmj-rZEK0CjOJg/o.jpg,False,https://www.yelp.com/biz/toast-box-singapore-8?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,13,['cafes'],4.0,$,"1 Raffles Link, #B1-04, Singapore 039393, Singapore",+65 6884 3486,1.29222,103.85577,2571.158137302033
Vn6-D3QbJUxTsjRiEBbrmA,coffee-bean-and-tea-leaf-singapore-7,Coffee Bean & Tea Leaf,https://s3-media2.fl.yelpcdn.com/bphoto/Qg1gmdY_N3SPn94cnvqSkQ/o.jpg,False,https://www.yelp.com/biz/coffee-bean-and-tea-leaf-singapore-7?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],4.0,$$,"8A Marina Boulevard, #b2-10, Singapore 018984, Singapore",+65 6636 8024,1.28026,103.85326,3762.875127849217
O8nDEFjHNhOvn-IXFZu21w,o-coffee-club-singapore-9,O'Coffee Club,https://s3-media4.fl.yelpcdn.com/bphoto/XxkUADU2RCqGAXdV-5p7Ew/o.jpg,False,https://www.yelp.com/biz/o-coffee-club-singapore-9?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],4.0,$$,"109 North Bridge Road, #01-K5, Funan DigitalLife Mall, Singapore 179097, Singapore",+65 6338 5025,1.29171927680598,103.84943523163,2491.6590437085124
gOyr7vjAq0VaI8LBRP-3gg,ya-kun-kaya-toast-singapore-10,Ya Kun Kaya Toast,https://s3-media1.fl.yelpcdn.com/bphoto/p816SPUEc-JB-ZFVNnVU9g/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-10?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,12,['cafes'],4.0,$,"252 North Bridge Road, #B1-18, Singapore 179103, Singapore",+65 6338 0026,1.294817,103.852852,2189.948117157469
IhK3fc0P0zmweS3Vx0TsGQ,the-coffee-bean-and-tea-leaf-beanstro-marina,The Coffee Bean & Tea Leaf Beanstro,https://s3-media4.fl.yelpcdn.com/bphoto/CL0jhE6MPFcpGd-c5YAvfg/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-beanstro-marina?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,7,['coffee'],2.5,$$$,"10 Bayfront Avenue, #B2-20/20A, The Shoppes at Marina Bay Sands, Marina 018972, Singapore",+65 6688 7001,1.283862,103.859274,3555.0002379569946
qnmDwM2HWgeRHVh9FaXNXw,jewel-coffee-at-great-world-city-singapore,Jewel Coffee at Great World City,https://s3-media1.fl.yelpcdn.com/bphoto/gwGazKpGK7Az11XVqCEssg/o.jpg,False,https://www.yelp.com/biz/jewel-coffee-at-great-world-city-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"['coffee', 'breakfast_brunch']",4.0,$,"1 Kim Seng Promenade, #02-25, Singapore 237994, Singapore",+65 6386 6166,1.29414,103.8315,2920.4976998748803
QHEAucWeWzFXW2CCjnAfyQ,dr-cafe-coffee-singapore-5,dr. Cafe Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/pH7bMU5VNl6C6aJCTJbb-A/o.jpg,False,https://www.yelp.com/biz/dr-cafe-coffee-singapore-5?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],4.0,$$,"60 Orchard Road, #03-86 to 88 Plaza Singapura, Singapore 238839, Singapore",,1.29961705969533,103.845395393314,1660.676176502408
Z9V_uACcIwmqo5ActJc1sw,black-and-ink-no-title,BLACK&INK,https://s3-media3.fl.yelpcdn.com/bphoto/EVLVpivay8JOGD1ra1PrrQ/o.jpg,False,https://www.yelp.com/biz/black-and-ink-no-title?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,8,"['coffee', 'desserts', 'beerbar']",4.5,$,"29 Swan Lake Avenue, Singapore 455718, Singapore",+65 8749 9929,1.32161604529096,103.923928029835,8376.152668463834
VGmwe7NdiKL9urS8IuNk7g,5-the-moments-cafe-singapore,5 The Moments Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/v62xVLrTRHFzNYz6cyskOw/o.jpg,False,https://www.yelp.com/biz/5-the-moments-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,7,"['coffee', 'icecream', 'waffles']",4.0,$,"73 Tanjong Pagar Rd, Singapore 088494, Singapore",+65 6222 5336,1.27792280107722,103.843817484605,4065.467073755796
ih13oLJYvOsGxaYgv3tAmg,tsp-coffee-singapore-2,TSP Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/kt92dcw4G_cCV-iSqGu7fQ/o.jpg,False,https://www.yelp.com/biz/tsp-coffee-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,['cafes'],4.0,$$,"1 Pemimpin Drive, #01-02, Singapore 576151, Singapore",+65 9272 4561,1.3519521,103.842977961,4258.615755180209
tRPHSd0ow1hsqMRxyMePeg,group-therapy-coffee-singapore,Group Therapy Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/LafAFfcQWndWv5gMGiW_cA/o.jpg,False,https://www.yelp.com/biz/group-therapy-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,47,"['coffee', 'breakfast_brunch']",3.5,$$,"49 Duxton Rd, #02-01, Singapore 089513, Singapore",+65 6222 2554,1.27834,103.8434,4025.048392369244
vm5ICfYN90s6mAihUazfCQ,joe-and-the-juice-southern-islands,Joe & The Juice,https://s3-media1.fl.yelpcdn.com/bphoto/3bprhLVG5-f_0Ccahk9hyQ/o.jpg,False,https://www.yelp.com/biz/joe-and-the-juice-southern-islands?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"['cafes', 'juicebars']",3.5,$,"31 Ocean Way, #01-09  Sentosa Cove, Southern Islands 098375, Singapore",,1.24715895357251,103.841975106341,7486.25944878337
y3DBWfDof7jD6XtAK9xVtg,the-coffee-bean-and-tea-leaf-singapore-21,The Coffee Bean & Tea Leaf,https://s3-media1.fl.yelpcdn.com/bphoto/8hRfKR35ieZwVGEHEyF-XA/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-singapore-21?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,9,['cafes'],3.0,$,"583 Orchard Rd, #01-45/46, Singapore 238884, Singapore",+65 6733 8005,1.30642,103.828438754,2436.0227555924
1vRMPltK1til_P95nn_h1g,common-man-stan-singapore,Common Man Stan,https://s3-media1.fl.yelpcdn.com/bphoto/XbdzlDwUOp29YcFmkguWPQ/o.jpg,False,https://www.yelp.com/biz/common-man-stan-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,['coffeeroasteries'],4.0,$$,"11 - 12 Stanley St, Singapore 068731, Singapore",+65 6877 4855,1.28019,103.84782,3765.715425385189
1U-F3hsjo9zUqVTkAykCWA,percolate-singapore,Percolate,https://s3-media1.fl.yelpcdn.com/bphoto/mNWDG6uCvNu9_qaU2ug6pg/o.jpg,False,https://www.yelp.com/biz/percolate-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,18,"['cupcakes', 'coffee', 'bakeries']",4.5,$$,"136 Bedok North Ave 3, #01-152, Singapore 460136, Singapore",+65 8259 0316,1.32807473710662,103.93492465022,9682.142217871478
nglgazTxJd_VG2WI4liuzQ,coffee-bandits-singapore,Coffee Bandits,https://s3-media1.fl.yelpcdn.com/bphoto/mAdZK2xGBdLcm_RbxIgI9w/o.jpg,False,https://www.yelp.com/biz/coffee-bandits-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,['coffee'],4.0,$$,"1 Fusionopolis Pl, Singapore 138522, Singapore",,1.30033559019098,103.78792043676,6955.7965920095785
G1HkJoWSTFhqING6cguy2g,limaa-singapore,Limaa,https://s3-media2.fl.yelpcdn.com/bphoto/ag0cYXf_JyyW7waswr2aSQ/o.jpg,False,https://www.yelp.com/biz/limaa-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,['cafes'],5.0,$$,"51 Haji Ln, Singapore 189244, Singapore",+65 9362 0242,1.30112,103.85871,1809.935055159415
FnMynZDIiFtXs6LS63LBeA,coffee-hut-singapore,Coffee Hut,https://s3-media1.fl.yelpcdn.com/bphoto/tz-tw0RIH_ZmniIUFuL_Pg/o.jpg,False,https://www.yelp.com/biz/coffee-hut-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,['coffee'],4.0,$,"166 Jalan Besar, #02-43, Singapore 208877, Singapore",,1.30757578981762,103.856868402915,1141.9642078882057
q1yDbcv0ssCrj7PsjzOSdw,keong-saik-bakery-singapore,Keong Saik Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/-DHv7rCy7KBizDPlfheWog/o.jpg,False,https://www.yelp.com/biz/keong-saik-bakery-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,['bakeries'],4.5,$,"41 Keong Saik Rd, Singapore 089146, Singapore",,1.2803,103.84143,3848.772439734412
co0SGwqhAoa1kIXx30g7dg,sprmrkt-singapore-4,SPRMRKT,https://s3-media3.fl.yelpcdn.com/bphoto/eic37axhnWpMni8Am6AuCg/o.jpg,False,https://www.yelp.com/biz/sprmrkt-singapore-4?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,"['cafes', 'bistros', 'wine_bars']",4.0,$$,"41 Robertson Quay, Singapore 238236, Singapore",+65 9736 4032,1.291,103.84021,2736.025771785928
Hu33J73g1UiN81HnRW7g_g,jewel-coffee-singapore-8,Jewel Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/HqVuUr9D6FQhV6Cvqg9S5A/o.jpg,False,https://www.yelp.com/biz/jewel-coffee-singapore-8?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,15,"['coffee', 'breakfast_brunch']",4.0,$,"1 Shenton Way, #01-07, Singapore 068803, Singapore",+65 6636 9452,1.27926,103.8504899,3845.1362601084793
yffu5ZG9Tkxo5ShKgCKtgA,old-hen-coffee-bar-singapore-2,Old Hen Coffee Bar,https://s3-media2.fl.yelpcdn.com/bphoto/BJOH-cMt3k70dWPLbuWACw/o.jpg,False,https://www.yelp.com/biz/old-hen-coffee-bar-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,11,['cafes'],3.5,$,"88 Rangoon Rd, Singapore 218374, Singapore",+65 6341 5458,1.31438,103.8541718,592.7810093142355
ixgNWvM_a9jCMQnSs4lpKg,crossings-cafe-singapore,Crossings Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/bo-Cy1LurSiMmxKakk7D1A/o.jpg,False,https://www.yelp.com/biz/crossings-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,9,"['coffee', 'bistros']",4.0,$,"55 Waterloo Street, #01-01, Singapore 187954, Singapore",+65 6338 2669,1.29836,103.8514404,1774.3430850908742
iaDt-Th_pUswmt4tonQq5Q,joan-bowen-the-special-culinary-centre-singapore,Joan Bowen The Special Culinary Centre,https://s3-media3.fl.yelpcdn.com/bphoto/kwfNP3Tr6b269YB7TUAoRw/o.jpg,False,https://www.yelp.com/biz/joan-bowen-the-special-culinary-centre-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"['tradamerican', 'desserts', 'coffee']",5.0,$$,"9 Jln Wangi, Singapore 349354, Singapore",+65 6281 3629,1.33026,103.8741913,3326.745807523507
yWKjQfXajs6W_GYQZyN_2g,baristart-coffee-singapore-no-title-3,Baristart Coffee Singapore,https://s3-media2.fl.yelpcdn.com/bphoto/oBJvx5bIRpyyU-RAHjftZA/o.jpg,False,https://www.yelp.com/biz/baristart-coffee-singapore-no-title-3?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"['cafes', 'japanese']",4.5,$$,"65 Tras St, Singapore 079004, Singapore",+65 6904 3169,1.27773,103.84448,4077.012776006906
4OiHa6_JDYEJ2VYhhlQ0gA,the-coffee-bean-and-tea-leaf-singapore-54,The Coffee Bean & Tea Leaf,https://s3-media2.fl.yelpcdn.com/bphoto/_JXQyh2rFqjSa8UV7HGY6Q/o.jpg,False,https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-singapore-54?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,['coffee'],3.0,$$,"8 Raffles Avenue, #01-02/04, Singapore 039802, Singapore",+65 6337 4326,1.289753,103.855726,2812.3755082406515
m_puGSyauFho01-Wnzrb3w,got-luck-cafe-singapore,Got Luck Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/fULtxDoW4_ww9N-0TgLPkA/o.jpg,False,https://www.yelp.com/biz/got-luck-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,['coffee'],4.0,$$,"56 Kandahar St, Singapore 198904, Singapore",,1.30161435510027,103.860159851611,1867.170501881012
vPygiFgaQ85r9hvXwcRvDA,cocoa-colony-singapore,Cocoa Colony,https://s3-media2.fl.yelpcdn.com/bphoto/bUF1MygVIC5tEIyD-OqWOA/o.jpg,False,https://www.yelp.com/biz/cocoa-colony-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"['chocolate', 'coffee', 'icecream']",5.0,$$,"1 Scotts Rd, #01-06, Singapore 228208, Singapore",+65 6235 8328,1.30616905371804,103.832151667407,2066.540430853544
MfspClBaUOwUwj7BBf3xSw,watanabe-coffee-singapore,Watanabe Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/2gYLjm5h0TkhBwzTm4iIOw/o.jpg,False,https://www.yelp.com/biz/watanabe-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,15,"['japanese', 'cafes']",3.5,$$,"350 Orchard Rd, #01-00, Singapore 238868, Singapore",+65 6235 0608,1.305628,103.831758,2132.136987289337
43pW_bvR9yGU51wDN0gvqw,doi-chaang-singapore-3,Doi Chaang,https://s3-media2.fl.yelpcdn.com/bphoto/dNCuYsjwGwsrdxcczRb3JA/o.jpg,False,https://www.yelp.com/biz/doi-chaang-singapore-3?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"['coffee', 'thai']",4.0,$$,"101 Thomson Rd, #B1-60, United Square, Singapore 307591, Singapore",+65 9836 7114,1.31734508967964,103.843791335821,676.5418471722321
