id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
dpEHkQ13UYUaGCVSmc4W_A,momo-cafe-singapore,Momo Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/tHmi6xn2RI2dyajyEAkt3A/o.jpg,False,https://www.yelp.com/biz/momo-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.2785052831608, 'longitude': 103.843272692922}",[],$,"{'address1': '47 Duxton Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089511', 'country': 'SG', 'state': 'SG', 'display_address': ['47 Duxton Rd', 'Singapore 089511', 'Singapore']}",+6562215775,+65 6221 5775,4010.4394934961347
4cqWV6LEutSCnJUCK1u21w,vickys-singapore-2,Vicky's,https://s3-media3.fl.yelpcdn.com/bphoto/LdlsdW-dfhfXJU7I5eVNcQ/o.jpg,False,https://www.yelp.com/biz/vickys-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",5.0,"{'latitude': 1.33864, 'longitude': 103.77854}",[],$$,"{'address1': '1 Jln Anak Bukit', 'address2': '#02-K47', 'address3': '', 'city': 'Singapore', 'zip_code': '588996', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Jln Anak Bukit', '#02-K47', 'Singapore 588996', 'Singapore']}",+6564664000,+65 6466 4000,8278.336542147099
5hhXqp01AKzysqWLM6apGg,wheelers-yard-singapore,Wheeler's Yard,https://s3-media1.fl.yelpcdn.com/bphoto/FZbaNN2HiRKWqPxjP1tQXQ/o.jpg,False,https://www.yelp.com/biz/wheelers-yard-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,23,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bikes', 'title': 'Bikes'}]",3.5,"{'latitude': 1.32654202442163, 'longitude': 103.852683755795}",[],$$,"{'address1': '28 Lorong Ampas', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '328781', 'country': 'SG', 'state': 'SG', 'display_address': ['28 Lorong Ampas', 'Singapore 328781', 'Singapore']}",+6562549128,+65 6254 9128,1441.946797620595
3ShYnS23OTpOnAFDcWm0pg,nanyang-old-coffee-singapore-6,Nanyang Old Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/g9PdcDyZtl3fJZwc3LYryg/o.jpg,False,https://www.yelp.com/biz/nanyang-old-coffee-singapore-6?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.30066760373579, 'longitude': 103.840026473481}",[],$,"{'address1': '181 Orchard Road', 'address2': 'B2-09, Orchard Central', 'address3': '', 'city': 'Singapore', 'zip_code': '238896', 'country': 'SG', 'state': 'SG', 'display_address': ['181 Orchard Road', 'B2-09, Orchard Central', 'Singapore 238896', 'Singapore']}",,,1795.272970508101
N8KDtnIu6x0uQ-JogBNeAg,one-man-coffee-singapore,One Man Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/GJ1vZD3pK95gM8pgN01q4g/o.jpg,False,https://www.yelp.com/biz/one-man-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,15,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.35263, 'longitude': 103.83475}",[],$,"{'address1': '215R Upper Thompson Road', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '574349', 'country': 'SG', 'state': 'SG', 'display_address': ['215R Upper Thompson Road', 'Singapore 574349', 'Singapore']}",+6564561555,+65 6456 1555,4518.611131175964
6jbrINTwaY-kGHNkHPzhSw,white-rose-cafe-singapore,White Rose Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/Srt32HuKn3W6OwOQ2aIkKw/o.jpg,False,https://www.yelp.com/biz/white-rose-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.307248, 'longitude': 103.835763}",[],$$,"{'address1': '21 Mount Elizabeth', 'address2': 'Upper Lobby Floor', 'address3': None, 'city': 'Singapore', 'zip_code': '228516', 'country': 'SG', 'state': 'SG', 'display_address': ['21 Mount Elizabeth', 'Upper Lobby Floor', 'Singapore 228516', 'Singapore']}",+6567370511,+65 6737 0511,1653.5736635673147
rJh6hl8d2c7QULiHa4VpqA,rise-and-grind-coffee-co-bukit-timah,Rise & Grind Coffee Co.,https://s3-media2.fl.yelpcdn.com/bphoto/0i1aNqdzXA9XT9O4TH2nWw/o.jpg,False,https://www.yelp.com/biz/rise-and-grind-coffee-co-bukit-timah?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,8,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.33858268961531, 'longitude': 103.778850711635}",[],$$,"{'address1': '1 Jalan Anak Bukit', 'address2': '#L1-CA1, Bukit Timah Plaza', 'address3': '', 'city': 'Bukit Timah', 'zip_code': '588996', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Jalan Anak Bukit', '#L1-CA1, Bukit Timah Plaza', 'Bukit Timah 588996', 'Singapore']}",+6591548550,+65 9154 8550,8253.958427595831
ZaulbW95u_KTlgLWDnz68A,ogopogo-singapore,Ogopogo,https://s3-media3.fl.yelpcdn.com/bphoto/WKWsUPsCtoylGyywP7cT1A/o.jpg,False,https://www.yelp.com/biz/ogopogo-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.30083057598191, 'longitude': 103.860092531899}",[],$,"{'address1': '73 Bussorah Street', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '199486', 'country': 'SG', 'state': 'SG', 'display_address': ['73 Bussorah Street', 'Singapore 199486', 'Singapore']}",+6562951339,+65 6295 1339,1928.1478848776371
WgeaT_oF0She2yba6E4Kow,royz-et-vous-singapore,Royz et Vous,https://s3-media1.fl.yelpcdn.com/bphoto/aeQmWliEljxZ6DfuSzvYCw/o.jpg,False,https://www.yelp.com/biz/royz-et-vous-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 1.2808826, 'longitude': 103.8478696}",[],$$,"{'address1': '137 Telok Ayer St', 'address2': '#01-01', 'address3': '', 'city': 'Singapore', 'zip_code': '068602', 'country': 'SG', 'state': 'SG', 'display_address': ['137 Telok Ayer St', '#01-01', 'Singapore 068602', 'Singapore']}",+6562930270,+65 6293 0270,3698.0276547462345
j1IpMd1iCX_bOxw_2eqOEw,atas-coffee-singapore,Atas Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/kq8lkV-2xEe3KY3VRJsYAw/o.jpg,False,https://www.yelp.com/biz/atas-coffee-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.3322, 'longitude': 103.8896}",[],,"{'address1': '71 Ubi Rd 1', 'address2': '#09-39, Oxley Bizhub', 'address3': '', 'city': 'Singapore', 'zip_code': '408732', 'country': 'SG', 'state': 'SG', 'display_address': ['71 Ubi Rd 1', '#09-39, Oxley Bizhub', 'Singapore 408732', 'Singapore']}",,,4980.953623990513
3o2yN4qmNirNxS0YkiZ1Yw,mr-teh-tarik-cartel-singapore,Mr Teh Tarik Cartel,https://s3-media3.fl.yelpcdn.com/bphoto/CJKmgfuHLise8vQIWXrxEQ/o.jpg,False,https://www.yelp.com/biz/mr-teh-tarik-cartel-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,7,"[{'alias': 'localflavor', 'title': 'Local Flavor'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.28315, 'longitude': 103.8483399}",[],$,"{'address1': '135 Amoy St', 'address2': '#01-01, Far East Square', 'address3': '', 'city': 'Singapore', 'zip_code': '048775', 'country': 'SG', 'state': 'SG', 'display_address': ['135 Amoy St', '#01-01, Far East Square', 'Singapore 048775', 'Singapore']}",+6567425522,+65 6742 5522,3432.2968327960343
qsNJVQU2AE_fShIsGn1cPQ,kaya-kaya-singapore,Kaya Kaya,https://s3-media3.fl.yelpcdn.com/bphoto/ZHtr6eYr49KCQ_Wuooju8w/o.jpg,False,https://www.yelp.com/biz/kaya-kaya-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.28535023234788, 'longitude': 103.8455330953}",[],$,"{'address1': '531A Upper Cross St', 'address2': '#01-71 Hong Lim Market & Food Centre', 'address3': '', 'city': 'Singapore', 'zip_code': '051531', 'country': 'SG', 'state': 'SG', 'display_address': ['531A Upper Cross St', '#01-71 Hong Lim Market & Food Centre', 'Singapore 051531', 'Singapore']}",,,3221.8002325253287
u2uZN_0_gsnctnnHADk0LA,local-coffee-people-singapore,Local Coffee People,https://s3-media3.fl.yelpcdn.com/bphoto/1ZOp0Qtejn_wdS642c6OVw/o.jpg,False,https://www.yelp.com/biz/local-coffee-people-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.28432789726358, 'longitude': 103.852014988661}",[],$,"{'address1': '30 Raffles Place', 'address2': 'Chevron House #B1', 'address3': None, 'city': 'Singapore', 'zip_code': '048622', 'country': 'SG', 'state': 'SG', 'display_address': ['30 Raffles Place', 'Chevron House #B1', 'Singapore 048622', 'Singapore']}",,,3330.40378370301
fqhahiKsc6gPs5Sx4mf9Vg,spize-singapore-2,Spize,https://s3-media2.fl.yelpcdn.com/bphoto/UI9BVcIoM5dq8E4EvUhnUQ/o.jpg,False,https://www.yelp.com/biz/spize-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,42,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 1.29536, 'longitude': 103.82992}",[],$$,"{'address1': '409 River Valley Rd', 'address2': None, 'address3': None, 'city': 'Singapore', 'zip_code': '248307', 'country': 'SG', 'state': 'SG', 'display_address': ['409 River Valley Rd', 'Singapore 248307', 'Singapore']}",+6567349194,+65 6734 9194,2971.409095541657
EgAjAehlSbYDsBv6IJ4new,neko-no-niwa-singapore,Neko no Niwa,https://s3-media4.fl.yelpcdn.com/bphoto/rm3tb9owjpqUPm3Y5F0TQw/o.jpg,False,https://www.yelp.com/biz/neko-no-niwa-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,8,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'pets', 'title': 'Pets'}]",5.0,"{'latitude': 1.28716, 'longitude': 103.8492203}",[],$$,"{'address1': '54 Boat Quay', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '049843', 'country': 'SG', 'state': 'SG', 'display_address': ['54 Boat Quay', 'Singapore 049843', 'Singapore']}",,,2997.428711106464
puZK-6ov9xg9ZKSGOlGYGA,brew-maison-singapore,Brew Maison,https://s3-media3.fl.yelpcdn.com/bphoto/jtdJkYELfVrCsgS_6jGx4g/o.jpg,False,https://www.yelp.com/biz/brew-maison-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.0,"{'latitude': 1.31945, 'longitude': 103.8273087}",[],,"{'address1': '383 Bukit Timah Road, Alocassia Apartments', 'address2': '#01-09B', 'address3': '', 'city': 'Singapore', 'zip_code': '259727', 'country': 'SG', 'state': 'SG', 'display_address': ['383 Bukit Timah Road, Alocassia Apartments', '#01-09B', 'Singapore 259727', 'Singapore']}",+6568362948,+65 6836 2948,2473.418608578901
9lCJIdnwaDr3g4lVLi3qFw,westin-lobby-lounge-singapore,Westin Lobby Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/3uzTnOqYtc1fT9W6dHT6PA/o.jpg,False,https://www.yelp.com/biz/westin-lobby-lounge-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 1.2783321, 'longitude': 103.8512726}",[],$$,"{'address1': '12 Marina View', 'address2': '33 Floor,Tower 2, Asia Square', 'address3': '', 'city': 'Singapore', 'zip_code': '018961', 'country': 'SG', 'state': 'SG', 'display_address': ['12 Marina View', '33 Floor,Tower 2, Asia Square', 'Singapore 018961', 'Singapore']}",+6569226888,+65 6922 6888,3988.8128672023518
UXSzyXhPMGLZ2UaliKqxWA,6oz-espresso-bar-singapore,6oz Espresso Bar,https://s3-media1.fl.yelpcdn.com/bphoto/moULve4C7eIKdQ2RTqIQKw/o.jpg,False,https://www.yelp.com/biz/6oz-espresso-bar-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 1.2793879, 'longitude': 103.8480099}",[],$$,"{'address1': '20 McCallum Street', 'address2': 'Tokio Marine Centre,  #01-K1', 'address3': '', 'city': 'Singapore', 'zip_code': '069046', 'country': 'SG', 'state': 'SG', 'display_address': ['20 McCallum Street', 'Tokio Marine Centre,  #01-K1', 'Singapore 069046', 'Singapore']}",+6565096602,+65 6509 6602,3863.6913366306976
q7T8uv5pfbmwYPf3sQotgg,the-tiny-roaster-120106,The Tiny Roaster,https://s3-media1.fl.yelpcdn.com/bphoto/OA0VkoXynofQZiqa3M7R2A/o.jpg,False,https://www.yelp.com/biz/the-tiny-roaster-120106?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,5,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.5,"{'latitude': 1.32206344186268, 'longitude': 103.770117890327}",[],$,"{'address1': '106 Clementi St 12', 'address2': '#01-62', 'address3': '', 'city': '120106', 'zip_code': '120106', 'country': 'SG', 'state': 'SG', 'display_address': ['106 Clementi St 12', '#01-62', '120106 120106', 'Singapore']}",,,8808.136863160054
cuSwq35_PRdTM9UXGrclSw,spinelli-coffee-company-singapore-3,Spinelli Coffee Company,https://s3-media1.fl.yelpcdn.com/bphoto/GGUYSoMbIgkbLyIZyuGzZA/o.jpg,False,https://www.yelp.com/biz/spinelli-coffee-company-singapore-3?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 1.28348, 'longitude': 103.8470306}",[],,"{'address1': '#01-28 China Square Central', 'address2': '18 Cross Street', 'address3': '', 'city': 'Singapore', 'zip_code': '048423', 'country': 'SG', 'state': 'SG', 'display_address': ['#01-28 China Square Central', '18 Cross Street', 'Singapore 048423', 'Singapore']}",,,3378.445610229655
XA2F6p7XvKszHkHRCrug1Q,o-coffee-club-singapore-5,O'Coffee Club,https://s3-media4.fl.yelpcdn.com/bphoto/4BFDDsF7rWODkyS_soOe0g/o.jpg,False,https://www.yelp.com/biz/o-coffee-club-singapore-5?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.313245, 'longitude': 103.924975}",[],$$,"{'address1': '907 East Coast Road', 'address2': '#01-01 Springvale', 'address3': '', 'city': 'Singapore', 'zip_code': '459107', 'country': 'SG', 'state': 'SG', 'display_address': ['907 East Coast Road', '#01-01 Springvale', 'Singapore 459107', 'Singapore']}",+6564420393,+65 6442 0393,8451.564851346364
YgRvBOmQ7Tw9EApUVK0WSA,ya-kun-kaya-toast-singapore-40,Ya Kun Kaya Toast,https://s3-media3.fl.yelpcdn.com/bphoto/GA29bqAreH8YC6-H8oFn6Q/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-40?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 1.29122, 'longitude': 103.8578}",[],,"{'address1': '6 Raffles Boulevard', 'address2': '#02-207A', 'address3': None, 'city': 'Singapore', 'zip_code': '039594', 'country': 'SG', 'state': 'SG', 'display_address': ['6 Raffles Boulevard', '#02-207A', 'Singapore 039594', 'Singapore']}",+6582925759,+65 8292 5759,2726.4419584176117
K9nqIY6-HQSNjC_qXizYbQ,two-men-bagel-house-singapore-4,Two Men Bagel House,https://s3-media1.fl.yelpcdn.com/bphoto/ZKdLDvsoEm8ePW9qj5fqaw/o.jpg,False,https://www.yelp.com/biz/two-men-bagel-house-singapore-4?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,21,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",5.0,"{'latitude': 1.32059, 'longitude': 103.84322}",[],$,"{'address1': '103 Irrawaddy Rd', 'address2': '#01-04', 'address3': '', 'city': 'Singapore', 'zip_code': '329566', 'country': 'SG', 'state': 'SG', 'display_address': ['103 Irrawaddy Rd', '#01-04', 'Singapore 329566', 'Singapore']}",+6562516601,+65 6251 6601,938.8068357672654
5dqmfjlZ7KWcO6PjepGm2A,habitat-coffee-singapore-2,Habitat Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/tg1OWkQVwxzz0Q5vVJ4eVQ/o.jpg,False,https://www.yelp.com/biz/habitat-coffee-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.309411188667737, 'longitude': 103.86143390089273}",[],,"{'address1': ""803 King George's Ave"", 'address2': '#01-242/244', 'address3': None, 'city': 'Singapore', 'zip_code': '200803', 'country': 'SG', 'state': 'SG', 'display_address': [""803 King George's Ave"", '#01-242/244', 'Singapore 200803', 'Singapore']}",+6587505258,+65 8750 5258,1483.0161713918117
WgzFS_2dQ2ZH67zYSz-5gQ,long-black-cafe-singapore,Long Black Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/XRtBQ2IlUBOPDgHoEdNBhA/o.jpg,False,https://www.yelp.com/biz/long-black-cafe-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.30385353065104, 'longitude': 103.792387403047}",[],$$$,"{'address1': '20 Biopolis Way', 'address2': '#01-02 Centros Block', 'address3': '', 'city': 'Singapore', 'zip_code': '138668', 'country': 'SG', 'state': 'SG', 'display_address': ['20 Biopolis Way', '#01-02 Centros Block', 'Singapore 138668', 'Singapore']}",,,6391.012060758977
lULMyEWuwZARD76ZqZUm3w,laurent-bernard-chocolatier-singapore,Laurent Bernard Chocolatier,https://s3-media3.fl.yelpcdn.com/bphoto/XtjsTHxoXCm_rOKC1m9uIQ/o.jpg,False,https://www.yelp.com/biz/laurent-bernard-chocolatier-singapore?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,22,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",3.5,"{'latitude': 1.291309286667, 'longitude': 103.84085140741}",[],$$,"{'address1': '80 Mohammad Sultan Rd', 'address2': '#01-11, Robertson Quay The Pier', 'address3': '', 'city': 'Singapore', 'zip_code': '239013', 'country': 'SG', 'state': 'SG', 'display_address': ['80 Mohammad Sultan Rd', '#01-11, Robertson Quay The Pier', 'Singapore 239013', 'Singapore']}",+6562359007,+65 6235 9007,2691.81589724505
O6jrOFyyGIRixkTjNBRcIw,jewel-coffee-singapore-12,Jewel Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/yEpPJ0dDL5gJKh2wNl9NLA/o.jpg,False,https://www.yelp.com/biz/jewel-coffee-singapore-12?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.28291104071819, 'longitude': 103.850453943014}",[],,"{'address1': '20 Cecil St', 'address2': '#01-04', 'address3': 'GSH Plaza', 'city': 'Singapore', 'zip_code': '049705', 'country': 'SG', 'state': 'SG', 'display_address': ['20 Cecil St', '#01-04', 'GSH Plaza', 'Singapore 049705', 'Singapore']}",+6565355568,+65 6535 5568,3474.5203114315545
tzNj4D5IoO3_5EqDBt3L4w,glyph-singapore-2,Glyph,https://s3-media1.fl.yelpcdn.com/bphoto/6Sz4RuKt3vaMJUBXNS2Xxg/o.jpg,False,https://www.yelp.com/biz/glyph-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,3,"[{'alias': 'coffeeteasupplies', 'title': 'Coffee & Tea Supplies'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",3.5,"{'latitude': 1.30018139450636, 'longitude': 103.837284736085}",[],,"{'address1': '111 Somerset Rd', 'address2': '#01-06', 'address3': None, 'city': 'Singapore', 'zip_code': '238164', 'country': 'SG', 'state': 'SG', 'display_address': ['111 Somerset Rd', '#01-06', 'Singapore 238164', 'Singapore']}",,,2021.2631219228654
gqG-eGm2VLRmkPsSdXElCg,the-malayan-council-singapore-2,The Malayan Council,https://s3-media3.fl.yelpcdn.com/bphoto/QtUoDRIeU-4mK7zqyL5X2Q/o.jpg,False,https://www.yelp.com/biz/the-malayan-council-singapore-2?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,7,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.30440444168917, 'longitude': 103.854287957132}",[],$$,"{'address1': '22 Dunlop St', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '209350', 'country': 'SG', 'state': 'SG', 'display_address': ['22 Dunlop St', 'Singapore 209350', 'Singapore']}",+6590024414,+65 9002 4414,1232.5987559070093
73VUJlGEnzxXRmGKJ_VgXQ,baker-and-cook-singapore-10,Baker & Cook,https://s3-media2.fl.yelpcdn.com/bphoto/ct1n37Lrsvb5dz6yoxdMNA/o.jpg,False,https://www.yelp.com/biz/baker-and-cook-singapore-10?adjust_creative=Rwp5m7-b8TP-hf0-i4DijQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Rwp5m7-b8TP-hf0-i4DijQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 1.31157181329675, 'longitude': 103.796732649207}",[],$,"{'address1': '44 Jalan Merah Saga', 'address2': '#01-56 Chip Bee Gardens', 'address3': None, 'city': 'Singapore', 'zip_code': '278116', 'country': 'SG', 'state': 'SG', 'display_address': ['44 Jalan Merah Saga', '#01-56 Chip Bee Gardens', 'Singapore 278116', 'Singapore']}",+6564720998,+65 6472 0998,5812.0573323775625
